id,name_ja,name_ko,name_en,name_zh_hans,name_zh_hant,grade_ja,grade_ko,grade_en,grade_zh_hans,grade_zh_hant,app_name_ja,app_name_ko,app_name_en,app_name_zh_hans,app_name_zh_hant,attribute_ja,attribute_ko,attribute_en,attribute_zh_hans,attribute_zh_hant,special_moves_ja,special_moves_ko,special_moves_en,special_moves_zh_hans,special_moves_zh_hant,profile_ja,profile_ko,profile_en,profile_zh_hans,profile_zh_hant,illustration_listed,icon_listed,illustration_url,icon_url_listed,related_ids_ja_snapshot,related_dynamic_snapshot,url_ja,url_ko,url_en,url_zh_hans,url_zh_hant,anomaly_flags
94,ブレモン,브레몬,Bramon,健脑兽,大腦獸,超,슈퍼,Super,超,超,脳トレ,두뇌 트레이닝,Brain Training,脑锻炼游戏,腦力激盪,ゲーム,게임,Game,游戏,遊戲,コマンド＝ハイパー | クレイジーブレイン,명령=하이퍼 | 크레이지 브레인,Hyper Command | Crazy Brain,指令：超级激活 | 疯狂大脑,亢奮指令 | 瘋狂大腦,巨大な脳を持つ、頭脳明晰なアプモン。彼のコードを送りこまれた対象は、通常時の何倍もの能力を発揮することができる。,거대한 뇌를 지닌 두뇌가 명석한 어플몬. 브레몬의 코드를 받은 대상은 평상시의 몇 배나 되는 능력을 발휘할 수 있다.,An sharp-minded Appmon with a giant brain. It can send code to its targets to boost their abilities by several orders of magnitude.,脑部巨大、聪明绝顶的应用兽。输入了健脑兽代码的人，其能力将比平时高出数倍。,擁有一顆巨腦，頭腦清晰的APP獸。被他輸送指令碼的對象，能發揮出比名常強數倍的能力。,True,True,https://digimon.net/cimages/appmon/img_chara_094.jpg,https://digimon.net/cimages/appmon/img_icon_094.png,49 | 23 | 66,True,https://digimon.net/appmon/detail.php?id=94,https://digimon.net/appmon_ko/detail.php?id=94,https://digimon.net/appmon_en/detail.php?id=94,https://digimon.net/appmon_zh-CHS/detail.php?id=94,https://digimon.net/appmon_zh-CHT/detail.php?id=94,ko_profile_uses_eopeulmon_not_page_title_apeumon
95,コーチモン,코치몬,Coachmon,教练兽,教練獸,超,슈퍼,Super,超,超,育成,육성,Training,养成类游戏,訓練,ゲーム,게임,Game,游戏,遊戲,怒ツ鬼金剛棍 | 愛の入魂金棒,분노의 금강곤 | 사랑의 입혼금봉,Indestructible Will | Metallic Resilience,怒鬼金刚棍 | 关爱狼牙棒,怒鬼金剛棍 | 愛的狼牙棒,妥協を許さぬ鬼コーチ。彼の教えを受けた者は、礼儀や戦い方、料理の腕前までも、すべて依頼人の理想通りに叩き直されてしまう。,"타협을 용납하지 않는 호랑이 코치. 코치몬의 가르침을 받은 자는 예의와 전투 방식, 요리 솜씨까지 모두 의뢰인이 원하는 대로 바뀐다.","A coach from hell that refuses to accept anything but the very best. From étiquette to combat techniques to culinary skills, it will whip anyone into shape according to its clients' needs.",精益求精的魔鬼教练。从举止仪态到战斗方法甚至烹饪手艺，他一定会将学生从头到脚地改造成委托人心目中最理想的模样。,不接受妥協的魔鬼教練。受其指教的人，從禮儀到戰鬥方法，甚至是烹飪技術，全都會被調教成委托人理想的樣子。,True,True,https://digimon.net/cimages/appmon/img_chara_095.jpg,https://digimon.net/cimages/appmon/img_icon_095.png,117 | 93 | 63,True,https://digimon.net/appmon/detail.php?id=95,https://digimon.net/appmon_ko/detail.php?id=95,https://digimon.net/appmon_en/detail.php?id=95,https://digimon.net/appmon_zh-CHS/detail.php?id=95,https://digimon.net/appmon_zh-CHT/detail.php?id=95,
96,ウラテクモン,테크마스몬,Uratechmon,秘技兽,秘技獸,超,슈퍼,Super,超,超,攻略,공략,Hints and Tips,攻略秘籍,攻略,ゲーム,게임,Game,游戏,遊戲,上下上下右右左左XY | カミワザコンボ,상하상하우우좌좌XY | 필살기 콤보,↑↓↑↓→→←←XY | Tool-Assisted Combo,上下上下右右左左XY | 神连段,上下上下右右左左XY | 神技連段,裏技やバグ技に精通したアプモン。どんなゲームも彼が操作をすることで、通常ではありえないコマンドを発動させることができる。,숨겨진 기술과 버그 기술에 정통한 어플몬. 어떠한 게임이든 테크마스몬이 조작하면 평소에는 있을 수 없는 명령을 발동시킬 수 있다.,"An Appmon that knows all the secret codes and glitch exploits. No matter what game it plays, it can execute commands that would normally be inconceivable.",熟知各种秘技和良性BUG的应用兽。无论他玩什么游戏，都能搞出一些通常情况下绝不可能实现的操作来。,精通秘技和漏洞技的APP獸。不論是什麼遊戲，在他的操作下都能發動平時不可能成立的指令。,True,True,https://digimon.net/cimages/appmon/img_chara_096.jpg,https://digimon.net/cimages/appmon/img_icon_096.png,45 | 48 | 19,True,https://digimon.net/appmon/detail.php?id=96,https://digimon.net/appmon_ko/detail.php?id=96,https://digimon.net/appmon_en/detail.php?id=96,https://digimon.net/appmon_zh-CHS/detail.php?id=96,https://digimon.net/appmon_zh-CHT/detail.php?id=96,ko_profile_uses_eopeulmon_not_page_title_apeumon
97,エフェクモン,이펙몬,Effecmon,特效兽,效果獸,超,슈퍼,Super,超,超,エフェクト,이펙트,Effect,特效,效果,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,カラーズマザー | ペイントドラゴン,컬러스 마더 | 페인트 드래곤,Mother Color | Dragon Paint,原初色彩 | 画龙点睛,色彩之母 | 顏料龍,描いたものを具現化する能力を持つアプモン。気に入らない外見のものは、自慢の絵筆でまったくの別物に描き変えてしまう。,그림을 현실로 구현하는 능력을 지닌 어플몬. 마음에 들지 않는 겉모습은 자신이 자랑하는 붓으로 전혀 다른 것으로 바꿔버린다.,"An Appmon that materializes anything it paints into the real world. It will paint over anything that it doesn't like the looks of with its prized paintbrush, transforming it completely.",该应用兽拥有将创作出的绘画实体化的能力。假如某件物体长得不符合特效兽的审美，他便会用那支引以为豪的画笔将其修改得面目全非。,能將描繪的事物具現化的APP獸。對於外表不喜歡的東西，會用引以為傲的畫筆將其描繪成完全不同的東西。,True,True,https://digimon.net/cimages/appmon/img_chara_097.jpg,https://digimon.net/cimages/appmon/img_icon_097.png,114 | 56 | 85,True,https://digimon.net/appmon/detail.php?id=97,https://digimon.net/appmon_ko/detail.php?id=97,https://digimon.net/appmon_en/detail.php?id=97,https://digimon.net/appmon_zh-CHS/detail.php?id=97,https://digimon.net/appmon_zh-CHT/detail.php?id=97,ko_profile_uses_eopeulmon_not_page_title_apeumon
98,タロットモン,타로몬,Tarotmon,塔罗兽,塔羅牌獸,超,슈퍼,Super,超,超,超占い,슈퍼 점술,Super Fortune Telling,超级占卜,超級占卜,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,ラメントフェイト | アルカナシールド,라멘토 페이트 | 아르카나 쉴드,Fateful Lamentation | Arcana Shield,命运的叹息 | 阿尔卡那之盾,悲慘命運 | 阿爾克那之盾,あらゆる占術を極めたアプモン。不思議なカードを用いることで、対象の過去から未来をすべて覗き見る能力を持つ。,모든 점술에 통달한 어플몬. 신비로운 카드를 사용해 대상의 과거부터 미래를 모두 들여다보는 능력을 지녔다.,"An Appmon that has mastered all the divination arts. It can see the entire history of its targets, from past to future, using its mysterious cards.",精通世界上所有占卜术的的应用兽。利用那些神奇的卡片，塔罗兽便可以窥视对象的整个人生——从过去，到未来。,精通所有占卜術的APP獸。可使用不可思議的卡牌來窺視對象的過去和未來。,True,True,https://digimon.net/cimages/appmon/img_chara_098.jpg,https://digimon.net/cimages/appmon/img_icon_098.png,59 | 53 | 47,True,https://digimon.net/appmon/detail.php?id=98,https://digimon.net/appmon_ko/detail.php?id=98,https://digimon.net/appmon_en/detail.php?id=98,https://digimon.net/appmon_zh-CHS/detail.php?id=98,https://digimon.net/appmon_zh-CHT/detail.php?id=98,ko_profile_uses_eopeulmon_not_page_title_apeumon
99,コーデモン,코디몬,Coordemon,品衣兽,穿搭獸,超,슈퍼,Super,超,超,コーディネート,코디네이트,Coordinate,时尚穿搭,服裝搭配,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,メタモルコーデ | フィッティングアロー,메타모르 코디 | 피팅 애로,Metamorcode | Arranging Arrow,焕然衣新 | 试衣箭,變身穿搭 | 配件箭矢,世界中の服飾データを熟知している、敏腕コーディネーター。対象の状況に応じて用意される服は、戦闘時にも機能性バツグン。,전 세계의 패션 데이터를 숙지하고 있는 최고의 코디네이터. 대상의 상황에 따라 준비되는 옷은 전투 시에도 기능성을 발휘한다.,"A skilled fashion coordinator whose memory is filled with clothing data from around the world. It arranges custom clothing for its targets that is highly functional, even in battle.",精明能干的服饰搭配师，熟知世界上每一种服饰的参数。品衣兽会根据实际情况为对象挑选服装，而这些服装即使在战斗中也具备极高的实用性。,熟知全世界的服飾數據，能力出眾的服裝搭配師。依據對方狀況所準備的衣服，在戰鬥時也能展現出眾的機能。,True,True,https://digimon.net/cimages/appmon/img_chara_099.jpg,https://digimon.net/cimages/appmon/img_icon_099.png,57 | 105 | 120,True,https://digimon.net/appmon/detail.php?id=99,https://digimon.net/appmon_ko/detail.php?id=99,https://digimon.net/appmon_en/detail.php?id=99,https://digimon.net/appmon_zh-CHS/detail.php?id=99,https://digimon.net/appmon_zh-CHT/detail.php?id=99,
100,メディアモン,미디어몬,Mediamon,媒体兽,媒體獸,超,슈퍼,Super,超,超,メディアプレーヤー,미디어 플레이어,Media Player,影音播放器,播放媒體,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,バーチャルバース | ハウリングブラスト,버추얼 버스 | 하울링 블래스트,Virtual Vision | Howling Blast,虚拟宇宙 | 爆裂啸叫,虛擬詩篇 | 怒嚎衝擊,音と映像を巧みに操る能力を持つアプモン。ホログラム映像と音声を組み合わせることで、ないものもあるように錯覚させてしまう。,소리와 영상을 능숙하게 조종하는 능력을 지닌 어플몬. 홀로그램 영상과 음성을 조합해 존재하지 않는 것도 존재하는 듯한 착각을 불러일으킨다.,"An Appmon that can skillfully manipulate both audio and video. By combining holographic images with sound, it can create the illusion that inexistent things are real.",能够巧妙地操控声音和影像的应用兽。只要她为全息影像选好合适的音乐音效，便足以让人们陷入亦真亦幻错觉之中。,巧妙操縱聲音和影像的APP獸。透過全像影像和聲音的搭配，讓人產生無中生有的錯覺。,True,True,https://digimon.net/cimages/appmon/img_chara_100.jpg,https://digimon.net/cimages/appmon/img_icon_100.png,22 | 118 | 102,True,https://digimon.net/appmon/detail.php?id=100,https://digimon.net/appmon_ko/detail.php?id=100,https://digimon.net/appmon_en/detail.php?id=100,https://digimon.net/appmon_zh-CHS/detail.php?id=100,https://digimon.net/appmon_zh-CHT/detail.php?id=100,ko_profile_uses_eopeulmon_not_page_title_apeumon
101,ベガスモン,베이거스몬,Vegasmon,维加斯兽,維加斯獸,超,슈퍼,Super,超,超,ルーレット,룰렛,Roulette,轮盘游戏,輪盤,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,クイーンウィール | ビッグゲーム,퀸 휠 | 빅 게임,Queen Wheel | Big Game,女王轮盘 | 乾坤一掷,皇后輪盤 | 重大賭局,イカサマ嫌いのディーラーアプモン。中でも得意なルーレット勝負には、金歯から命まで幅広いものをベットさせてくれる。,속임수를 싫어하는 딜러 어플몬. 그중에서도 잘하는 룰렛 승부에서는 금니부터 목숨까지 다양한 것을 베팅한다.,"An Appmon that, as a croupier, despises nothing more than cheaters. Of all the games of chance, roulette is its favorite, and it uses the spin of the wheel to win everything from gold teeth to lives.",十分厌恶“出老千”的荷官应用兽。在维加斯兽最拿手的轮盘游戏中，玩家可以向其抵押几乎任何物品，包括但不限于金牙乃至性命。,討厭耍老千的荷官APP獸。在最擅長的輪盤賭局中，會讓人從金牙齒到性命等各種物品都拿來下注。,True,True,https://digimon.net/cimages/appmon/img_chara_101.jpg,https://digimon.net/cimages/appmon/img_icon_101.png,59 | 68 | 60,True,https://digimon.net/appmon/detail.php?id=101,https://digimon.net/appmon_ko/detail.php?id=101,https://digimon.net/appmon_en/detail.php?id=101,https://digimon.net/appmon_zh-CHS/detail.php?id=101,https://digimon.net/appmon_zh-CHT/detail.php?id=101,ko_profile_uses_eopeulmon_not_page_title_apeumon
102,ドリーモン,드리몬,Dreammon,梦境兽,夢境獸,超,슈퍼,Super,超,超,夢,꿈,Dream,梦境,夢,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,ノンレムパペット | ドリームシアター,논렘 퍼핏 | 드림 시어터,Non-REM Puppet | Oniric Theater,无梦玩偶 | 梦幻大舞台,非快速動眼人偶 | 夢境劇場,夢を操る能力を持つ、バクのような姿をしたアプモン。対象の精神を強制的に夢の世界に落とし、空っぽになった体を操ってしまう。,꿈을 조종하는 능력을 지닌 버그와 같은 모습을 한 어플몬. 대상의 정신을 강제로 꿈의 세계로 떨어뜨려 껍데기만 남은 몸을 조종한다.,An Appmon that can control dreams. It resembles the nightmare-devouring mythological baku. It manipulates the empty shells of its targets after forcibly plunging their minds into dream worlds.,长得像梦貘的应用兽，拥有操控梦境的能力。梦境兽能够将对象的精神强制性地沉入梦乡，并以此来操纵其丧失了意识的躯壳。,擁有操控夢境的能力，長得像貘的APP獸。會將對象的精神強制拉入夢中世界，並操縱其變得空虛的身軀。,True,True,https://digimon.net/cimages/appmon/img_chara_102.jpg,https://digimon.net/cimages/appmon/img_icon_102.png,17 | 100 | 118,True,https://digimon.net/appmon/detail.php?id=102,https://digimon.net/appmon_ko/detail.php?id=102,https://digimon.net/appmon_en/detail.php?id=102,https://digimon.net/appmon_zh-CHS/detail.php?id=102,https://digimon.net/appmon_zh-CHT/detail.php?id=102,ko_profile_uses_eopeulmon_not_page_title_apeumon
103,メディックモン,메딕몬,Medicmon,医生兽,醫療獸,超,슈퍼,Super,超,超,メディカル,메디컬,Medical,医疗,醫療,ライフ,라이프,Life,生活,生活,ワンオペレーション | ワンダーメディシン,원 오퍼레이션 | 원더 메디신,Master Operator | Wonder Medicine,单刀上台 | 神奇药丸,單人手術 | 奇蹟醫藥品,身に着けた医療機器でバッチリ健康管理をしてくれるアプモン。能力を引き出す薬品を調合するほか、万病に効く特効薬で仲間を癒す。,몸에 장착한 의료기기로 확실하게 건강을 관리해 주는 어플몬. 능력을 끌어내는 약품을 조합할 뿐만 아니라 만병에 효과가 있는 특효약으로 동료를 치료한다.,"An Appmon that will provide you comprehensive health care with the medical equipment it wears. Besides prescribing medicines that boost abilities, it also heals its allies with miraculous cure-alls.",该应用兽会用利身上的治疗仪为用户十分到位地管理好健康状况。除了能够调配唤醒个人能力的药品以外，医生兽还可以用包治百病的特效药治愈他的伙伴。,使用身上的醫療器具幫人妥善管理健康的APP獸。除了能調配出可以激發能力的藥品之外，還會使用能治百病的特效藥幫夥伴治療。,True,True,https://digimon.net/cimages/appmon/img_chara_103.jpg,https://digimon.net/cimages/appmon/img_icon_103.png,70 | 67 | 119,True,https://digimon.net/appmon/detail.php?id=103,https://digimon.net/appmon_ko/detail.php?id=103,https://digimon.net/appmon_en/detail.php?id=103,https://digimon.net/appmon_zh-CHS/detail.php?id=103,https://digimon.net/appmon_zh-CHT/detail.php?id=103,ko_profile_uses_eopeulmon_not_page_title_apeumon
